pkt arrived time,pkt arrived time(Scaled),MACsrc,MACdst,APPID,length,gocbRef,Timeallowedtolive,datset,goID,t,stNum,sqNum,istest?,num of data,data
1649651325.50491,8248256.62752455,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,0,FALSE,4,"[0, 1, 0, 1]"
1649651325.83492,8248256.62917460,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,0,FALSE,4,"[1, 0, 0, 1]"
1649651326.50530,8248256.63252650,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,1,FALSE,4,"[0, 1, 0, 1]"
1649651326.83488,8248256.63417440,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,1,FALSE,4,"[1, 0, 0, 1]"
1649651327.50582,8248256.63752910,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,2,FALSE,4,"[0, 1, 0, 1]"
1649651327.83473,8248256.63917365,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,2,FALSE,4,"[1, 0, 0, 1]"
1649651328.45582,8248256.64227910,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649651327,1,0,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649651328.50654,8248256.64253270,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,3,FALSE,4,"[0, 1, 0, 1]"
1649651328.83788,8248256.64418940,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,3,FALSE,4,"[1, 0, 0, 1]"
1649651329.45287,8248256.64726435,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649651327,1,1,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649651329.50718,8248256.64753590,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,4,FALSE,4,"[0, 1, 0, 1]"
1649651329.83650,8248256.64918250,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,4,FALSE,4,"[1, 0, 0, 1]"
1649651330.45301,8248256.65226505,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649651327,1,2,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649651330.50749,8248256.65253745,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,5,FALSE,4,"[0, 1, 0, 1]"
1649651330.83694,8248256.65418470,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,5,FALSE,4,"[1, 0, 0, 1]"
1649651331.45411,8248256.65727055,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649651327,1,3,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649651331.50771,8248256.65753855,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649651324,1,6,FALSE,4,"[0, 1, 0, 1]"
1649651331.83804,8248256.65919020,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649651325,1,6,FALSE,4,"[1, 0, 0, 1]"
1649651332.45470,8248256.66227350,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649651327,1,4,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
