pkt arrived time,pkt arrived time(Scaled),MACsrc,MACdst,APPID,length,gocbRef,Timeallowedtolive,datset,goID,t,stNum,sqNum,istest?,num of data,data
1649653575.10719,8248267.87553595,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,0,FALSE,4,"[0, 1, 0, 1]"
1649653575.34202,8248267.87671010,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,0,FALSE,4,"[1, 0, 0, 1]"
1649653576.10801,8248267.88054005,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,1,FALSE,4,"[0, 1, 0, 1]"
1649653576.34266,8248267.88171330,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,1,FALSE,4,"[1, 0, 0, 1]"
1649653577.10846,8248267.88554230,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,2,FALSE,4,"[0, 1, 0, 1]"
1649653577.34452,8248267.88672260,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,2,FALSE,4,"[1, 0, 0, 1]"
1649653578.10864,8248267.89054320,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,3,FALSE,4,"[0, 1, 0, 1]"
1649653578.34462,8248267.89172310,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,3,FALSE,4,"[1, 0, 0, 1]"
1649653578.36850,8248267.89184250,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,0,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653579.10895,8248267.89554475,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,4,FALSE,4,"[0, 1, 0, 1]"
1649653579.34563,8248267.89672815,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,4,FALSE,4,"[1, 0, 0, 1]"
1649653579.36955,8248267.89684775,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,1,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653580.10933,8248267.90054665,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,5,FALSE,4,"[0, 1, 0, 1]"
1649653580.34653,8248267.90173265,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,5,FALSE,4,"[1, 0, 0, 1]"
1649653580.36994,8248267.90184970,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,2,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653581.10983,8248267.90554915,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,6,FALSE,4,"[0, 1, 0, 1]"
1649653581.34709,8248267.90673545,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,6,FALSE,4,"[1, 0, 0, 1]"
1649653581.37028,8248267.90685140,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,3,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653582.11012,8248267.91055060,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,7,FALSE,4,"[0, 1, 0, 1]"
1649653582.34799,8248267.91173995,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,7,FALSE,4,"[1, 0, 0, 1]"
1649653582.37369,8248267.91186845,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,4,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653583.11046,8248267.91555230,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,8,FALSE,4,"[0, 1, 0, 1]"
1649653583.34907,8248267.91674535,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649653574,1,8,FALSE,4,"[1, 0, 0, 1]"
1649653583.37093,8248267.91685465,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649653577,1,5,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649653584.11082,8248267.92055410,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649653574,1,9,FALSE,4,"[0, 1, 0, 1]"
