pkt arrived time,pkt arrived time(Scaled),MACsrc,MACdst,APPID,length,gocbRef,Timeallowedtolive,datset,goID,t,stNum,sqNum,istest?,num of data,data
1649652364.71796,8248261.82358980,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,0,FALSE,4,"[0, 1, 0, 1]"
1649652364.78060,8248261.82390300,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,0,FALSE,4,"[1, 0, 0, 1]"
1649652365.71822,8248261.82859110,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,1,FALSE,4,"[0, 1, 0, 1]"
1649652365.78095,8248261.82890475,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,1,FALSE,4,"[1, 0, 0, 1]"
1649652366.71856,8248261.83359280,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,2,FALSE,4,"[0, 1, 0, 1]"
1649652366.78254,8248261.83391270,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,2,FALSE,4,"[1, 0, 0, 1]"
1649652366.99193,8248261.83495965,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,0,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652367.71878,8248261.83859390,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,3,FALSE,4,"[0, 1, 0, 1]"
1649652367.78197,8248261.83890985,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,3,FALSE,4,"[1, 0, 0, 1]"
1649652367.99374,8248261.83996870,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,1,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652368.71906,8248261.84359530,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,4,FALSE,4,"[0, 1, 0, 1]"
1649652368.78154,8248261.84390770,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,4,FALSE,4,"[1, 0, 0, 1]"
1649652368.99373,8248261.84496865,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,2,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652369.71933,8248261.84859665,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,5,FALSE,4,"[0, 1, 0, 1]"
1649652369.78375,8248261.84891875,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,5,FALSE,4,"[1, 0, 0, 1]"
1649652369.99415,8248261.84997075,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,3,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652370.71961,8248261.85359805,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,6,FALSE,4,"[0, 1, 0, 1]"
1649652370.78527,8248261.85392635,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,6,FALSE,4,"[1, 0, 0, 1]"
1649652370.99510,8248261.85497550,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,4,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652371.72021,8248261.85860105,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,7,FALSE,4,"[0, 1, 0, 1]"
1649652371.78482,8248261.85892410,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,7,FALSE,4,"[1, 0, 0, 1]"
1649652371.99559,8248261.85997795,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,5,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
1649652372.72069,8248261.86360345,20:17:01:16:f0:23,01:0c:cd:01:00:01,0x8001,147,SimulationTestbed/PIOC$TRSF1$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF1_CBStval,1649652363,1,8,FALSE,4,"[0, 1, 0, 1]"
1649652372.78509,8248261.86392545,20:17:01:16:f0:32,01:0c:cd:01:00:01,0x8002,147,SimulationTestbed/PIOC$TRSF2$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_TRSF2_CBStval,1649652364,1,8,FALSE,4,"[1, 0, 0, 1]"
1649652372.99604,8248261.86498020,20:17:01:16:f0:11,01:0c:cd:01:00:01,0x8003,152,SimulationTestbed/PIOC$FDR$CBStval,2000,SimulationTestbed/PIOC$CBStval,PIOC_FDR_CBStval,1649652365,1,6,FALSE,7,"[0, 1, 0, 0, 0, 0, 0]"
